subjID,condition,trial,effort_level,rating,ratingRT,effort_time,steps_req,sex,age,frustration_raw,frustration_adjusted,raw_overall,adjusted_overall,effort_trials,rel_liking,rel_value,rel_wanting
34,Value,18,Medium,3,3.547,38.94347160006873,100,NA,NA,0,0,225,55.333333333333336,103,More,More,More
35,Wanting,1,Low,2,2.916,22.39961490011774,30,Female,21,20,20,240,51.666666666666664,32,More,More,Less
35,Wanting,2,Medium,3,2.433,62.745959299849346,100,Female,21,20,20,240,51.666666666666664,100,More,More,Less
35,Wanting,3,High,2,3.152,140.45085300016217,270,Female,21,20,20,240,51.666666666666664,271,More,More,Less
35,Wanting,4,Low,3,2.965,19.68413669988513,30,Female,21,20,20,240,51.666666666666664,34,More,More,Less
35,Wanting,5,High,3,5.66,134.1593836999964,270,Female,21,20,20,240,51.666666666666664,271,More,More,Less
35,Wanting,6,Medium,3,3.917,65.76069129980169,100,Female,21,20,20,240,51.666666666666664,103,More,More,Less
35,Wanting,7,High,4,1.933,152.30246609984897,270,Female,21,20,20,240,51.666666666666664,271,More,More,Less
35,Wanting,8,Medium,2,2.348,72.51503290003166,100,Female,21,20,20,240,51.666666666666664,101,More,More,Less
35,Wanting,9,Low,4,2.158,17.601646000053734,30,Female,21,20,20,240,51.666666666666664,32,More,More,Less
35,Wanting,10,Medium,2,1.757,60.81365829985589,100,Female,21,20,20,240,51.666666666666664,103,More,More,Less
35,Wanting,11,Low,3,2.328,19.889295700006187,30,Female,21,20,20,240,51.666666666666664,39,More,More,Less
35,Wanting,12,High,4,1.781,139.5131687000394,270,Female,21,20,20,240,51.666666666666664,271,More,More,Less
35,Wanting,13,Medium,2,2.884,65.31921570003033,100,Female,21,20,20,240,51.666666666666664,101,More,More,Less
35,Wanting,14,High,2,3.379,136.2742865998298,270,Female,21,20,20,240,51.666666666666664,270,More,More,Less
35,Wanting,15,Low,3,3.251,22.932655799901113,30,Female,21,20,20,240,51.666666666666664,30,More,More,Less
35,Wanting,16,High,2,2.847,165.58825830020942,270,Female,21,20,20,240,51.666666666666664,272,More,More,Less
35,Wanting,17,Low,2,3.998,24.93279720004648,30,Female,21,20,20,240,51.666666666666664,30,More,More,Less
35,Wanting,18,Medium,3,2.581,71.89798700017855,100,Female,21,20,20,240,51.666666666666664,102,More,More,Less
36,Wanting,1,Low,1,8.596,12.552720100036822,30,Male,28,25,25,320,65.33333333333333,35,More,More,Neither
36,Wanting,2,Medium,1,3.666,40.018699800013565,100,Male,28,25,25,320,65.33333333333333,110,More,More,Neither
36,Wanting,3,High,1,9.196,105.24254470004234,270,Male,28,25,25,320,65.33333333333333,275,More,More,Neither
36,Wanting,4,Low,4,5.74,15.284754199907184,30,Male,28,25,25,320,65.33333333333333,34,More,More,Neither
36,Wanting,5,High,2,3.749,107.459762299899,270,Male,28,25,25,320,65.33333333333333,275,More,More,Neither
36,Wanting,6,Medium,1,5.514,40.44457269995473,100,Male,28,25,25,320,65.33333333333333,104,More,More,Neither
36,Wanting,7,High,2,4.81,107.85597149992827,270,Male,28,25,25,320,65.33333333333333,276,More,More,Neither
36,Wanting,8,Medium,2,7.764,37.72708139999304,100,Male,28,25,25,320,65.33333333333333,103,More,More,Neither
36,Wanting,9,Low,4,6.889,12.326447200030088,30,Male,28,25,25,320,65.33333333333333,35,More,More,Neither
36,Wanting,10,Medium,1,4.439,38.620322400005534,100,Male,28,25,25,320,65.33333333333333,105,More,More,Neither
36,Wanting,11,Low,3,5.164,13.753892399952749,30,Male,28,25,25,320,65.33333333333333,36,More,More,Neither
36,Wanting,12,High,5,3.724,102.48248409992084,270,Male,28,25,25,320,65.33333333333333,275,More,More,Neither
36,Wanting,13,Medium,2,4.796,38.298129500006326,100,Male,28,25,25,320,65.33333333333333,104,More,More,Neither
36,Wanting,14,High,1,4.123,102.94755869999062,270,Male,28,25,25,320,65.33333333333333,280,More,More,Neither
36,Wanting,15,Low,2,4.648,11.177348600002006,30,Male,28,25,25,320,65.33333333333333,41,More,More,Neither
36,Wanting,16,High,5,3.331,99.1421396000078,270,Male,28,25,25,320,65.33333333333333,276,More,More,Neither
36,Wanting,17,Low,5,5.756,11.508666000096127,30,Male,28,25,25,320,65.33333333333333,34,More,More,Neither
36,Wanting,18,Medium,4,4.348,36.09670290001668,100,Male,28,25,25,320,65.33333333333333,105,More,More,Neither
37,Wanting,1,Low,1,5.205,20.9843842999544,30,Male,18,35,140,210,47.666666666666664,33,Neither,Neither,More
37,Wanting,2,Medium,1,3.559,54.34766949992627,100,Male,18,35,140,210,47.666666666666664,103,Neither,Neither,More
37,Wanting,3,High,2,7.653,145.2946505001746,270,Male,18,35,140,210,47.666666666666664,283,Neither,Neither,More
37,Wanting,4,Low,1,4.358,21.037791299866512,30,Male,18,35,140,210,47.666666666666664,37,Neither,Neither,More
37,Wanting,5,High,1,4.257,136.83568509994075,270,Male,18,35,140,210,47.666666666666664,272,Neither,Neither,More
37,Wanting,6,Medium,1,7.348,59.66486039990559,100,Male,18,35,140,210,47.666666666666664,104,Neither,Neither,More
37,Wanting,7,High,1,3.004,131.20313400006853,270,Male,18,35,140,210,47.666666666666664,273,Neither,Neither,More
37,Wanting,8,Medium,1,4.84,55.98842639988288,100,Male,18,35,140,210,47.666666666666664,110,Neither,Neither,More
37,Wanting,9,Low,1,3.565,22.51956419995986,30,Male,18,35,140,210,47.666666666666664,35,Neither,Neither,More
37,Wanting,10,Medium,1,5.529,50.94893310009502,100,Male,18,35,140,210,47.666666666666664,103,Neither,Neither,More
37,Wanting,11,Low,1,3.482,17.33583789994009,30,Male,18,35,140,210,47.666666666666664,38,Neither,Neither,More
37,Wanting,12,High,2,3.443,140.0103955999948,270,Male,18,35,140,210,47.666666666666664,273,Neither,Neither,More
37,Wanting,13,Medium,1,2.001,53.58265239978209,100,Male,18,35,140,210,47.666666666666664,104,Neither,Neither,More
37,Wanting,14,High,1,8.685,127.181204700144,270,Male,18,35,140,210,47.666666666666664,268,Neither,Neither,More
37,Wanting,15,Low,1,2.55,16.493909599957988,30,Male,18,35,140,210,47.666666666666664,36,Neither,Neither,More
37,Wanting,16,High,1,6.263,124.23060140013696,270,Male,18,35,140,210,47.666666666666664,273,Neither,Neither,More
37,Wanting,17,Low,1,2.215,14.144158800132573,30,Male,18,35,140,210,47.666666666666664,38,Neither,Neither,More
37,Wanting,18,Medium,1,2.543,50.25714199990034,100,Male,18,35,140,210,47.666666666666664,104,Neither,Neither,More
38,Wanting,1,Low,2,3.527,21.55009839986451,30,Female,19,20,20,350,74.66666666666667,33,More,More,More
38,Wanting,2,Medium,4,2.857,58.4921289999038,100,Female,19,20,20,350,74.66666666666667,102,More,More,More
38,Wanting,3,High,5,2.946,149.2705143999774,270,Female,19,20,20,350,74.66666666666667,276,More,More,More
38,Wanting,4,Low,1,5.395,20.543078300077468,30,Female,19,20,20,350,74.66666666666667,34,More,More,More
38,Wanting,5,High,5,1.892,142.66636159992777,270,Female,19,20,20,350,74.66666666666667,274,More,More,More
38,Wanting,6,Medium,3,1.583,55.98765699984506,100,Female,19,20,20,350,74.66666666666667,103,More,More,More
38,Wanting,7,High,4,2.066,144.2637614000123,270,Female,19,20,20,350,74.66666666666667,275,More,More,More
38,Wanting,8,Medium,3,2.201,55.788056700024754,100,Female,19,20,20,350,74.66666666666667,105,More,More,More
38,Wanting,9,Low,2,5.248,20.040301099885255,30,Female,19,20,20,350,74.66666666666667,34,More,More,More
38,Wanting,10,Medium,3,2.762,56.354281899984926,100,Female,19,20,20,350,74.66666666666667,103,More,More,More
38,Wanting,11,Low,2,3.884,19.217486900044605,30,Female,19,20,20,350,74.66666666666667,39,More,More,More
38,Wanting,12,High,4,2.11,137.20196259999648,270,Female,19,20,20,350,74.66666666666667,275,More,More,More
38,Wanting,13,Medium,3,1.837,52.768466300098225,100,Female,19,20,20,350,74.66666666666667,105,More,More,More
38,Wanting,14,High,5,1.968,133.99316399986856,270,Female,19,20,20,350,74.66666666666667,274,More,More,More
38,Wanting,15,Low,1,1.718,17.660077299922705,30,Female,19,20,20,350,74.66666666666667,35,More,More,More
38,Wanting,16,High,4,2.448,128.64015350001864,270,Female,19,20,20,350,74.66666666666667,275,More,More,More
38,Wanting,17,Low,2,2.33,16.993851800216362,30,Female,19,20,20,350,74.66666666666667,31,More,More,More
38,Wanting,18,Medium,2,2.789,53.99133119988255,100,Female,19,20,20,350,74.66666666666667,104,More,More,More
39,Wanting,1,Low,2,3.784,22.749906999990344,30,Female,21,0,0,425,87.33333333333333,32,More,More,More
39,Wanting,2,Medium,1,4.055,73.18548059999011,100,Female,21,0,0,425,87.33333333333333,101,More,More,More
39,Wanting,3,High,1,5.212,173.06536320014857,270,Female,21,0,0,425,87.33333333333333,271,More,More,More
39,Wanting,4,Low,3,3.447,27.41497420007363,30,Female,21,0,0,425,87.33333333333333,36,More,More,More
39,Wanting,5,High,3,3.1,187.34191240021028,270,Female,21,0,0,425,87.33333333333333,272,More,More,More
39,Wanting,6,Medium,3,2.408,67.61700059985742,100,Female,21,0,0,425,87.33333333333333,100,More,More,More
39,Wanting,7,High,3,11.211,188.4739659000188,270,Female,21,0,0,425,87.33333333333333,272,More,More,More
39,Wanting,8,Medium,5,4.945,101.49083629995584,100,Female,21,0,0,425,87.33333333333333,105,More,More,More
39,Wanting,9,Low,5,3.712,32.990270799957216,30,Female,21,0,0,425,87.33333333333333,31,More,More,More
39,Wanting,10,Medium,3,2.424,99.20610439986922,100,Female,21,0,0,425,87.33333333333333,111,More,More,More
39,Wanting,11,Low,3,3.09,30.170964000048116,30,Female,21,0,0,425,87.33333333333333,30,More,More,More
39,Wanting,12,High,3,6.248,226.64396340004168,270,Female,21,0,0,425,87.33333333333333,270,More,More,More
39,Wanting,13,Medium,1,6.226,91.3130079000257,100,Female,21,0,0,425,87.33333333333333,102,More,More,More
39,Wanting,14,High,1,5.016,259.5035741000902,270,Female,21,0,0,425,87.33333333333333,275,More,More,More
39,Wanting,15,Low,1,4.948,37.21201980020851,30,Female,21,0,0,425,87.33333333333333,34,More,More,More
39,Wanting,16,High,1,4.835,300.7564920000732,270,Female,21,0,0,425,87.33333333333333,273,More,More,More
39,Wanting,17,Low,5,4.057,42.167271699989215,30,Female,21,0,0,425,87.33333333333333,30,More,More,More
39,Wanting,18,Medium,2,6.15,91.74804220022634,100,Female,21,0,0,425,87.33333333333333,103,More,More,More
40,Wanting,1,Low,4,3.888,14.16854380001314,30,Female,21,50,200,225,41,29,Neither,More,Neither
40,Wanting,2,Medium,1,3.798,47.36319419997744,100,Female,21,50,200,225,41,99,Neither,More,Neither
40,Wanting,3,High,1,2.703,143.04801559983753,270,Female,21,50,200,225,41,267,Neither,More,Neither
40,Wanting,4,Low,4,1.645,14.787168100010604,30,Female,21,50,200,225,41,27,Neither,More,Neither
40,Wanting,5,High,3,8.848,141.9494723000098,270,Female,21,50,200,225,41,273,Neither,More,Neither
40,Wanting,6,Medium,4,5.142,54.46204390004277,100,Female,21,50,200,225,41,98,Neither,More,Neither
40,Wanting,7,High,2,4.204,146.20167759992182,270,Female,21,50,200,225,41,269,Neither,More,Neither
40,Wanting,8,Medium,5,4.757,53.51008680020459,100,Female,21,50,200,225,41,102,Neither,More,Neither
40,Wanting,9,Low,3,1.867,44.53894860018045,30,Female,21,50,200,225,41,80,Neither,More,Neither
40,Wanting,10,Medium,4,1.606,52.30692310002632,100,Female,21,50,200,225,41,99,Neither,More,Neither
40,Wanting,11,Low,4,1.017,16.685461200075224,30,Female,21,50,200,225,41,30,Neither,More,Neither
40,Wanting,12,High,4,3.849,151.62634090008214,270,Female,21,50,200,225,41,273,Neither,More,Neither
40,Wanting,13,Medium,3,12.363,63.59463860001415,100,Female,21,50,200,225,41,118,Neither,More,Neither
40,Wanting,14,High,3,2.076,153.28815350006334,270,Female,21,50,200,225,41,268,Neither,More,Neither
40,Wanting,15,Low,4,0.834,17.835185599979013,30,Female,21,50,200,225,41,27,Neither,More,Neither
40,Wanting,16,High,4,3.831,150.64006509981118,270,Female,21,50,200,225,41,268,Neither,More,Neither
40,Wanting,17,Low,4,1.424,19.218669600086287,30,Female,21,50,200,225,41,32,Neither,More,Neither
40,Wanting,18,Medium,3,2.19,63.19460120005533,100,Female,21,50,200,225,41,101,Neither,More,Neither
41,Value,1,Low,1,8.794,21.701478800037876,30,NA,NA,30,120,305,57.333333333333336,34,Less,More,More
41,Value,2,Medium,4,2.466,51.007666799938306,100,NA,NA,30,120,305,57.333333333333336,105,Less,More,More
41,Value,3,High,5,1.368,126.28079290012828,270,NA,NA,30,120,305,57.333333333333336,278,Less,More,More
41,Value,4,Low,1,4.158,27.998136000009257,30,NA,NA,30,120,305,57.333333333333336,35,Less,More,More
41,Value,5,High,5,5.002,117.50088439998216,270,NA,NA,30,120,305,57.333333333333336,275,Less,More,More
41,Value,6,Medium,2,9.751,50.762453000061214,100,NA,NA,30,120,305,57.333333333333336,110,Less,More,More
41,Value,7,High,5,1.046,126.19867990002967,270,NA,NA,30,120,305,57.333333333333336,272,Less,More,More
41,Value,8,Medium,2,4.078,50.07967660017312,100,NA,NA,30,120,305,57.333333333333336,108,Less,More,More
41,Value,9,Low,1,1.287,16.29820919991471,30,NA,NA,30,120,305,57.333333333333336,36,Less,More,More
41,Value,10,Medium,3,2.787,46.97511100000702,100,NA,NA,30,120,305,57.333333333333336,103,Less,More,More
41,Value,11,Low,1,0.994,17.96202760003507,30,NA,NA,30,120,305,57.333333333333336,30,Less,More,More
41,Value,12,High,4,4.662,132.39502029982395,270,NA,NA,30,120,305,57.333333333333336,273,Less,More,More
41,Value,13,Medium,2,2.597,42.72820520005189,100,NA,NA,30,120,305,57.333333333333336,106,Less,More,More
41,Value,14,High,5,1.985,111.99679640005344,270,NA,NA,30,120,305,57.333333333333336,272,Less,More,More
41,Value,15,Low,1,1.072,15.278710999991745,30,NA,NA,30,120,305,57.333333333333336,35,Less,More,More
41,Value,16,High,5,1.584,137.7027342999354,270,NA,NA,30,120,305,57.333333333333336,272,Less,More,More
41,Value,17,Low,1,3.206,17.35090949991718,30,NA,NA,30,120,305,57.333333333333336,39,Less,More,More
41,Value,18,Medium,2,1.6,47.98009440000169,100,NA,NA,30,120,305,57.333333333333336,104,Less,More,More
42,Value,1,Low,2,2.877,23.3167135999538,30,NA,NA,100,500,350,72,33,Less,More,Neither
42,Value,2,Medium,1,3.588,74.00020639994182,100,NA,NA,100,500,350,72,103,Less,More,Neither
42,Value,3,High,2,4.49,202.8621483000461,270,NA,NA,100,500,350,72,272,Less,More,Neither
42,Value,4,Low,3,1.931,24.96611939999275,30,NA,NA,100,500,350,72,33,Less,More,Neither
42,Value,5,High,3,2.056,195.8483053999953,270,NA,NA,100,500,350,72,272,Less,More,Neither
42,Value,6,Medium,2,2.42,85.61137169995345,100,NA,NA,100,500,350,72,103,Less,More,Neither
42,Value,7,High,3,5.813,232.68446629983373,270,NA,NA,100,500,350,72,273,Less,More,Neither
42,Value,8,Medium,2,2.253,82.97756230016239,100,NA,NA,100,500,350,72,103,Less,More,Neither
42,Value,9,Low,1,3.229,28.564032099908214,30,NA,NA,100,500,350,72,31,Less,More,Neither
42,Value,10,Medium,2,2.398,70.10642860014923,100,NA,NA,100,500,350,72,104,Less,More,Neither
42,Value,11,Low,1,2.715,18.09560879995115,30,NA,NA,100,500,350,72,32,Less,More,Neither
42,Value,12,High,1,3.167,178.41210850002244,270,NA,NA,100,500,350,72,275,Less,More,Neither
42,Value,13,Medium,1,2.168,68.72786329989322,100,NA,NA,100,500,350,72,105,Less,More,Neither
42,Value,14,High,2,3.381,152.8780510001816,270,NA,NA,100,500,350,72,274,Less,More,Neither
42,Value,15,Low,3,3.076,24.707919999957085,30,NA,NA,100,500,350,72,33,Less,More,Neither
42,Value,16,High,2,2.124,187.51383469998837,270,NA,NA,100,500,350,72,277,Less,More,Neither
42,Value,17,Low,2,2.624,25.60261429985985,30,NA,NA,100,500,350,72,34,Less,More,Neither
42,Value,18,Medium,3,3.879,81.24749189987779,100,NA,NA,100,500,350,72,109,Less,More,Neither
43,Value,1,Low,1,4.799,18.285463700070977,30,NA,NA,70,350,330,65.33333333333333,31,Less,Neither,Neither
43,Value,2,Medium,4,8.259,51.71415299992077,100,NA,NA,70,350,330,65.33333333333333,102,Less,Neither,Neither
43,Value,3,High,1,13.488,137.68840680003632,270,NA,NA,70,350,330,65.33333333333333,272,Less,Neither,Neither
43,Value,4,Low,2,3.182,17.551121399970725,30,NA,NA,70,350,330,65.33333333333333,32,Less,Neither,Neither
43,Value,5,High,5,19.585,120.52741139999124,270,NA,NA,70,350,330,65.33333333333333,278,Less,Neither,Neither
43,Value,6,Medium,3,18.694,64.87082109996118,100,NA,NA,70,350,330,65.33333333333333,103,Less,Neither,Neither
43,Value,7,High,2,16.516,150.74809210002422,270,NA,NA,70,350,330,65.33333333333333,273,Less,Neither,Neither
43,Value,8,Medium,4,16.579,52.09219100000337,100,NA,NA,70,350,330,65.33333333333333,103,Less,Neither,Neither
43,Value,9,Low,3,23.96,21.149941300041977,30,NA,NA,70,350,330,65.33333333333333,35,Less,Neither,Neither
43,Value,10,Medium,3,17.588,56.021987100015394,100,NA,NA,70,350,330,65.33333333333333,100,Less,Neither,Neither
43,Value,11,Low,2,16.03,25.289539300021715,30,NA,NA,70,350,330,65.33333333333333,33,Less,Neither,Neither
43,Value,12,High,3,17.337,140.99397000006866,270,NA,NA,70,350,330,65.33333333333333,272,Less,Neither,Neither
43,Value,13,Medium,4,13.194,57.237396299955435,100,NA,NA,70,350,330,65.33333333333333,103,Less,Neither,Neither
43,Value,14,High,3,16.658,155.23808399995323,270,NA,NA,70,350,330,65.33333333333333,275,Less,Neither,Neither
43,Value,15,Low,3,15.156,28.03523459995631,30,NA,NA,70,350,330,65.33333333333333,32,Less,Neither,Neither
43,Value,16,High,3,25.35,140.89333999995142,270,NA,NA,70,350,330,65.33333333333333,273,Less,Neither,Neither
43,Value,17,Low,3,19.458,26.649505900102668,30,NA,NA,70,350,330,65.33333333333333,32,Less,Neither,Neither
43,Value,18,Medium,2,28.276,75.1664142999798,100,NA,NA,70,350,330,65.33333333333333,102,Less,Neither,Neither
44,Liking,1,Low,3,2.279,23.50038740003947,30,NA,NA,50,0,375,67.66666666666667,33,More,More,More
44,Liking,2,Medium,3,6.398,65.74609339993913,100,NA,NA,50,0,375,67.66666666666667,101,More,More,More
44,Liking,3,High,1,3.942,188.05238099989947,270,NA,NA,50,0,375,67.66666666666667,273,More,More,More
44,Liking,4,Low,4,2.869,26.6530766999349,30,NA,NA,50,0,375,67.66666666666667,28,More,More,More
44,Liking,5,High,1,3.513,382.5010117000202,270,NA,NA,50,0,375,67.66666666666667,273,More,More,More
44,Liking,6,Medium,3,4.792,130.90323569998145,100,NA,NA,50,0,375,67.66666666666667,101,More,More,More
44,Liking,7,High,1,2.302,358.566567700007,270,NA,NA,50,0,375,67.66666666666667,270,More,More,More
44,Liking,8,Medium,3,2.765,122.4853690000018,100,NA,NA,50,0,375,67.66666666666667,101,More,More,More
44,Liking,9,Low,4,3.119,43.59660429996438,30,NA,NA,50,0,375,67.66666666666667,31,More,More,More
44,Liking,10,Medium,3,4.131,121.28783779998776,100,NA,NA,50,0,375,67.66666666666667,101,More,More,More
44,Liking,11,Low,4,4.404,60.44693750003353,30,NA,NA,50,0,375,67.66666666666667,37,More,More,More
44,Liking,12,High,1,6.879,474.8985416999785,270,NA,NA,50,0,375,67.66666666666667,274,More,More,More
44,Liking,13,Medium,2,3.678,119.74337979999837,100,NA,NA,50,0,375,67.66666666666667,102,More,More,More
44,Liking,14,High,2,4.466,260.3141473000869,270,NA,NA,50,0,375,67.66666666666667,274,More,More,More
44,Liking,15,Low,3,2.184,37.64936400006991,30,NA,NA,50,0,375,67.66666666666667,32,More,More,More
44,Liking,16,High,3,3.309,320.7619155999273,270,NA,NA,50,0,375,67.66666666666667,273,More,More,More
44,Liking,17,Low,4,3.368,40.53038969996851,30,NA,NA,50,0,375,67.66666666666667,32,More,More,More
44,Liking,18,Medium,1,1.343,163.87636049999855,100,NA,NA,50,0,375,67.66666666666667,103,More,More,More
45,Wanting,1,Low,3,5.485,23.0822851001285,30,Female,23,75,300,245,48,38,More,More,More
45,Wanting,2,Medium,4,4.194,112.84464869997464,100,Female,23,75,300,245,48,161,More,More,More
45,Wanting,3,High,4,6.554,194.47542189992964,270,Female,23,75,300,245,48,273,More,More,More
45,Wanting,4,Low,3,5.798,23.758115200093016,30,Female,23,75,300,245,48,35,More,More,More
45,Wanting,5,High,4,3.902,206.39195519988425,270,Female,23,75,300,245,48,272,More,More,More
45,Wanting,6,Medium,4,4.765,75.95950819994323,100,Female,23,75,300,245,48,103,More,More,More
45,Wanting,7,High,4,5.389,196.86671279999427,270,Female,23,75,300,245,48,273,More,More,More
45,Wanting,8,Medium,3,2.32,74.0210482000839,100,Female,23,75,300,245,48,101,More,More,More
45,Wanting,9,Low,3,11.729,26.816342700039968,30,Female,23,75,300,245,48,37,More,More,More
45,Wanting,10,Medium,3,6.027,82.63002020004205,100,Female,23,75,300,245,48,100,More,More,More
45,Wanting,11,Low,3,3.887,22.327929300023243,30,Female,23,75,300,245,48,31,More,More,More
45,Wanting,12,High,3,3.616,181.43934249994345,270,Female,23,75,300,245,48,274,More,More,More
45,Wanting,13,Medium,4,3.244,71.51130829984322,100,Female,23,75,300,245,48,102,More,More,More
45,Wanting,14,High,3,4.614,169.33770320005715,270,Female,23,75,300,245,48,273,More,More,More
45,Wanting,15,Low,3,1.918,20.100333400070667,30,Female,23,75,300,245,48,33,More,More,More
45,Wanting,16,High,3,3.279,172.80061189993285,270,Female,23,75,300,245,48,277,More,More,More
45,Wanting,17,Low,1,5.018,20.85839070007205,30,Female,23,75,300,245,48,36,More,More,More
45,Wanting,18,Medium,1,2.301,62.85688760015182,100,Female,23,75,300,245,48,102,More,More,More
46,Liking,1,Low,4,2.842,20.400282900081947,30,NA,NA,90,270,415,80,36,Less,More,More
46,Liking,2,Medium,1,3.308,47.60810960014351,100,NA,NA,90,270,415,80,108,Less,More,More
46,Liking,3,High,1,4.046,123.60305580007844,270,NA,NA,90,270,415,80,304,Less,More,More
46,Liking,4,Low,1,5.331,49.610211099963635,30,NA,NA,90,270,415,80,70,Less,More,More
46,Liking,5,High,3,4.313,188.34313589986417,270,NA,NA,90,270,415,80,286,Less,More,More
46,Liking,6,Medium,2,5.696,72.38156579993665,100,NA,NA,90,270,415,80,105,Less,More,More
46,Liking,7,High,1,4.124,208.822073899908,270,NA,NA,90,270,415,80,311,Less,More,More
46,Liking,8,Medium,1,3.457,82.1790072999429,100,NA,NA,90,270,415,80,102,Less,More,More
46,Liking,9,Low,2,3.217,27.85621270001866,30,NA,NA,90,270,415,80,32,Less,More,More
46,Liking,10,Medium,4,2.553,77.58438399992883,100,NA,NA,90,270,415,80,100,Less,More,More
46,Liking,11,Low,1,3.329,33.21959320013411,30,NA,NA,90,270,415,80,46,Less,More,More
46,Liking,12,High,3,2.232,197.78799590002745,270,NA,NA,90,270,415,80,271,Less,More,More
46,Liking,13,Medium,3,1.192,83.23344450001605,100,NA,NA,90,270,415,80,104,Less,More,More
46,Liking,14,High,1,2.443,196.26231130003,270,NA,NA,90,270,415,80,273,Less,More,More
46,Liking,15,Low,3,3.18,24.165283600101247,30,NA,NA,90,270,415,80,34,Less,More,More
46,Liking,16,High,4,3.119,171.09645040007308,270,NA,NA,90,270,415,80,275,Less,More,More
46,Liking,17,Low,2,2,23.83996279980056,30,NA,NA,90,270,415,80,32,Less,More,More
46,Liking,18,Medium,4,1.757,74.19731770013459,100,NA,NA,90,270,415,80,105,Less,More,More
47,Wanting,1,Low,5,5.594,18.568995699984953,30,Female,25,100,400,415,87.33333333333333,31,Less,More,Less
47,Wanting,2,Medium,1,5.248,44.548868800047785,100,Female,25,100,400,415,87.33333333333333,103,Less,More,Less
47,Wanting,3,High,1,5.281,144.0002060001716,270,Female,25,100,400,415,87.33333333333333,275,Less,More,Less
47,Wanting,4,Low,3,2.467,20.934855500003323,30,Female,25,100,400,415,87.33333333333333,34,Less,More,Less
47,Wanting,5,High,1,6.464,159.38245019991882,270,Female,25,100,400,415,87.33333333333333,273,Less,More,Less
47,Wanting,6,Medium,1,2.432,44.62827300000936,100,Female,25,100,400,415,87.33333333333333,104,Less,More,Less
47,Wanting,7,High,1,9.659,136.08585650008172,270,Female,25,100,400,415,87.33333333333333,270,Less,More,Less
47,Wanting,8,Medium,2,5.048,68.98501689988188,100,Female,25,100,400,415,87.33333333333333,102,Less,More,Less
47,Wanting,9,Low,1,4.079,37.517847100039944,30,Female,25,100,400,415,87.33333333333333,33,Less,More,Less
47,Wanting,10,Medium,1,8.224,68.3359556000214,100,Female,25,100,400,415,87.33333333333333,102,Less,More,Less
47,Wanting,11,Low,4,6.631,20.468295299913738,30,Female,25,100,400,415,87.33333333333333,34,Less,More,Less
47,Wanting,12,High,5,2.598,165.30675290012732,270,Female,25,100,400,415,87.33333333333333,272,Less,More,Less
47,Wanting,13,Medium,5,2.016,54.763642200035974,100,Female,25,100,400,415,87.33333333333333,104,Less,More,Less
47,Wanting,14,High,3,5.429,130.03953800001182,270,Female,25,100,400,415,87.33333333333333,265,Less,More,Less
47,Wanting,15,Low,4,2.546,23.57495249994099,30,Female,25,100,400,415,87.33333333333333,35,Less,More,Less
47,Wanting,16,High,1,3.441,170.79417530004866,270,Female,25,100,400,415,87.33333333333333,272,Less,More,Less
47,Wanting,17,Low,1,3.398,28.980213599978015,30,Female,25,100,400,415,87.33333333333333,35,Less,More,Less
47,Wanting,18,Medium,2,4.006,59.6118280000519,100,Female,25,100,400,415,87.33333333333333,102,Less,More,Less
49,Liking,1,Low,4,4.832,21.051958699943494,30,NA,NA,20,40,295,54,29,More,More,Less
49,Liking,2,Medium,1,4.619,65.86002190015279,100,NA,NA,20,40,295,54,98,More,More,Less
49,Liking,3,High,2,4.392,193.11608539987355,270,NA,NA,20,40,295,54,272,More,More,Less
49,Liking,4,Low,2,3.252,21.295013000024483,30,NA,NA,20,40,295,54,30,More,More,Less
49,Liking,5,High,3,2.991,180.19697339995764,270,NA,NA,20,40,295,54,267,More,More,Less
49,Liking,6,Medium,5,3.742,65.80843860004097,100,NA,NA,20,40,295,54,100,More,More,Less
49,Liking,7,High,4,3.839,178.06785290013067,270,NA,NA,20,40,295,54,270,More,More,Less
49,Liking,8,Medium,2,3.985,63.069072500104085,100,NA,NA,20,40,295,54,96,More,More,Less
49,Liking,9,Low,2,4.192,19.503089499892667,30,NA,NA,20,40,295,54,29,More,More,Less
49,Liking,10,Medium,4,4.323,65.51756320009008,100,NA,NA,20,40,295,54,100,More,More,Less
49,Liking,11,Low,4,3.479,18.74556199996732,30,NA,NA,20,40,295,54,28,More,More,Less
49,Liking,12,High,2,4.393,169.85245730006136,270,NA,NA,20,40,295,54,269,More,More,Less
49,Liking,13,Medium,3,2.332,64.71688069985248,100,NA,NA,20,40,295,54,95,More,More,Less
49,Liking,14,High,2,3.647,165.30242120008916,270,NA,NA,20,40,295,54,251,More,More,Less
49,Liking,15,Low,1,3.5,20.689414899796247,30,NA,NA,20,40,295,54,29,More,More,Less
49,Liking,16,High,5,3.744,167.8676628000103,270,NA,NA,20,40,295,54,257,More,More,Less
49,Liking,17,Low,4,3.1,20.245540800038725,30,NA,NA,20,40,295,54,30,More,More,Less
49,Liking,18,Medium,2,3.856,68.65842489991337,100,NA,NA,20,40,295,54,105,More,More,Less
50,Value,1,Low,1,3.597,19.41810390003957,30,NA,NA,0,0,165,43,27,More,Neither,More
50,Value,2,Medium,2,3.246,58.71985089988448,100,NA,NA,0,0,165,43,98,More,Neither,More
50,Value,3,High,4,2.56,144.98296089982614,270,NA,NA,0,0,165,43,266,More,Neither,More
