subjID,trial,effort_level,rating,rt,effort_time,sex,age,effort_steps,component,comp_type
32,7,High,2,2.645,303.7908252000343,Male,21,271,Temporal,Demand
32,8,Medium,1,3.383,50.08241590001853,Male,21,109,Frustration,Affective
32,8,Medium,3,1.117,50.08241590001853,Male,21,109,Pleasure,Affective
32,8,Medium,4,1.603,50.08241590001853,Male,21,109,Temporal,Demand
32,8,Medium,2,4.518,50.08241590001853,Male,21,109,Effort,Demand
32,8,Medium,2,1.682,50.08241590001853,Male,21,109,Mental,Demand
32,8,Medium,3,1.212,50.08241590001853,Male,21,109,Performance,Demand
32,8,Medium,2,1.965,50.08241590001853,Male,21,109,Physical,Demand
32,9,Low,3,2.241,14.557585100003053,Male,21,34,Performance,Demand
32,9,Low,5,2.846,14.557585100003053,Male,21,34,Temporal,Demand
32,9,Low,1,1.568,14.557585100003053,Male,21,34,Frustration,Affective
32,9,Low,3,1.373,14.557585100003053,Male,21,34,Pleasure,Affective
32,9,Low,1,2.818,14.557585100003053,Male,21,34,Effort,Demand
32,9,Low,1,2.024,14.557585100003053,Male,21,34,Mental,Demand
32,9,Low,1,1.226,14.557585100003053,Male,21,34,Physical,Demand
32,10,Medium,2,3.417,45.380107400007546,Male,21,104,Physical,Demand
32,10,Medium,5,1.768,45.380107400007546,Male,21,104,Temporal,Demand
32,10,Medium,1,1.185,45.380107400007546,Male,21,104,Mental,Demand
32,10,Medium,3,0.879,45.380107400007546,Male,21,104,Performance,Demand
32,10,Medium,2,1.873,45.380107400007546,Male,21,104,Effort,Demand
32,10,Medium,1,1.47,45.380107400007546,Male,21,104,Frustration,Affective
32,10,Medium,3,1.062,45.380107400007546,Male,21,104,Pleasure,Affective
32,11,Low,1,5.724,14.008969499962404,Male,21,45,Frustration,Affective
32,11,Low,3,1.409,14.008969499962404,Male,21,45,Performance,Demand
32,11,Low,1,2.007,14.008969499962404,Male,21,45,Effort,Demand
32,11,Low,1,2.087,14.008969499962404,Male,21,45,Mental,Demand
32,11,Low,5,2.099,14.008969499962404,Male,21,45,Temporal,Demand
32,11,Low,3,7.08,14.008969499962404,Male,21,45,Pleasure,Affective
32,11,Low,1,1.507,14.008969499962404,Male,21,45,Physical,Demand
32,12,High,5,3.069,118.537244200008,Male,21,278,Temporal,Demand
32,12,High,3,3.519,118.537244200008,Male,21,278,Performance,Demand
32,12,High,4,3.721,118.537244200008,Male,21,278,Physical,Demand
32,12,High,1,1.482,118.537244200008,Male,21,278,Frustration,Affective
32,12,High,3,2.577,118.537244200008,Male,21,278,Pleasure,Affective
32,12,High,4,4.51,118.537244200008,Male,21,278,Effort,Demand
32,12,High,2,2.236,118.537244200008,Male,21,278,Mental,Demand
32,13,Medium,2,4.349,105.19441100000404,Male,21,102,Temporal,Demand
32,13,Medium,1,1.595,105.19441100000404,Male,21,102,Mental,Demand
32,13,Medium,3,0.957,105.19441100000404,Male,21,102,Performance,Demand
32,13,Medium,3,1.24,105.19441100000404,Male,21,102,Pleasure,Affective
32,13,Medium,1,2.148,105.19441100000404,Male,21,102,Physical,Demand
32,13,Medium,2,4.638,105.19441100000404,Male,21,102,Effort,Demand
32,13,Medium,1,1.527,105.19441100000404,Male,21,102,Frustration,Affective
32,14,High,3,3.505,415.3663335000165,Male,21,271,Mental,Demand
32,14,High,3,0.89,415.3663335000165,Male,21,271,Physical,Demand
32,14,High,3,1.657,415.3663335000165,Male,21,271,Effort,Demand
32,14,High,4,2.613,415.3663335000165,Male,21,271,Pleasure,Affective
32,14,High,3,1.718,415.3663335000165,Male,21,271,Performance,Demand
32,14,High,1,2.248,415.3663335000165,Male,21,271,Frustration,Affective
32,14,High,1,1.509,415.3663335000165,Male,21,271,Temporal,Demand
32,15,Low,2,3.78,15.55747329996666,Male,21,35,Mental,Demand
32,15,Low,4,1.371,15.55747329996666,Male,21,35,Temporal,Demand
32,15,Low,1,1.524,15.55747329996666,Male,21,35,Physical,Demand
32,15,Low,1,2.582,15.55747329996666,Male,21,35,Effort,Demand
32,15,Low,1,1.328,15.55747329996666,Male,21,35,Frustration,Affective
32,15,Low,3,3.467,15.55747329996666,Male,21,35,Pleasure,Affective
32,15,Low,3,6.51,15.55747329996666,Male,21,35,Performance,Demand
32,16,High,2,1.756,113.63928160001524,Male,21,275,Frustration,Affective
32,16,High,4,3.149,113.63928160001524,Male,21,275,Mental,Demand
32,16,High,5,1.251,113.63928160001524,Male,21,275,Temporal,Demand
32,16,High,3,1.331,113.63928160001524,Male,21,275,Performance,Demand
32,16,High,4,1.318,113.63928160001524,Male,21,275,Physical,Demand
32,16,High,4,2.42,113.63928160001524,Male,21,275,Effort,Demand
32,16,High,3,1.27,113.63928160001524,Male,21,275,Pleasure,Affective
32,17,Low,1,2.892,32.92110989999492,Male,21,32,Effort,Demand
32,17,Low,1,1.131,32.92110989999492,Male,21,32,Frustration,Affective
32,17,Low,3,1.053,32.92110989999492,Male,21,32,Pleasure,Affective
32,17,Low,1,1.331,32.92110989999492,Male,21,32,Physical,Demand
32,17,Low,2,1.264,32.92110989999492,Male,21,32,Temporal,Demand
32,17,Low,3,1.322,32.92110989999492,Male,21,32,Performance,Demand
32,17,Low,1,1.323,32.92110989999492,Male,21,32,Mental,Demand
32,18,Medium,1,2.228,149.62685699999565,Male,21,101,Temporal,Demand
32,18,Medium,1,1.461,149.62685699999565,Male,21,101,Mental,Demand
32,18,Medium,1,1.63,149.62685699999565,Male,21,101,Effort,Demand
32,18,Medium,3,1.029,149.62685699999565,Male,21,101,Pleasure,Affective
32,18,Medium,1,1.261,149.62685699999565,Male,21,101,Physical,Demand
32,18,Medium,1,1.036,149.62685699999565,Male,21,101,Frustration,Affective
32,18,Medium,3,1.121,149.62685699999565,Male,21,101,Performance,Demand
33,1,Low,2,2.428,30.701966599968728,Male,25,33,Temporal,Demand
33,1,Low,1,1.416,30.701966599968728,Male,25,33,Mental,Demand
33,1,Low,5,2.655,30.701966599968728,Male,25,33,Pleasure,Affective
33,1,Low,1,2.889,30.701966599968728,Male,25,33,Effort,Demand
33,1,Low,3,3.596,30.701966599968728,Male,25,33,Frustration,Affective
33,1,Low,5,2.242,30.701966599968728,Male,25,33,Performance,Demand
33,1,Low,1,1.605,30.701966599968728,Male,25,33,Physical,Demand
33,2,Medium,1,3.67,63.17655979999108,Male,25,106,Mental,Demand
33,2,Medium,4,3.428,63.17655979999108,Male,25,106,Temporal,Demand
33,2,Medium,5,1.473,63.17655979999108,Male,25,106,Pleasure,Affective
33,2,Medium,3,2.549,63.17655979999108,Male,25,106,Effort,Demand
33,2,Medium,5,2.13,63.17655979999108,Male,25,106,Performance,Demand
33,2,Medium,2,1.871,63.17655979999108,Male,25,106,Physical,Demand
33,2,Medium,1,3.468,63.17655979999108,Male,25,106,Frustration,Affective
33,3,High,4,12.599,143.3127048999886,Male,25,274,Effort,Demand
33,3,High,4,1.144,143.3127048999886,Male,25,274,Physical,Demand
33,3,High,5,1.38,143.3127048999886,Male,25,274,Pleasure,Affective
33,3,High,1,6.831,143.3127048999886,Male,25,274,Frustration,Affective
33,3,High,4,2.238,143.3127048999886,Male,25,274,Temporal,Demand
33,3,High,3,2.287,143.3127048999886,Male,25,274,Mental,Demand
33,3,High,5,1.409,143.3127048999886,Male,25,274,Performance,Demand
33,4,Low,5,3.755,17.940727000008337,Male,25,36,Performance,Demand
33,4,Low,5,2.177,17.940727000008337,Male,25,36,Temporal,Demand
33,4,Low,1,2.184,17.940727000008337,Male,25,36,Physical,Demand
33,4,Low,2,4.324,17.940727000008337,Male,25,36,Frustration,Affective
33,4,Low,1,4.265,17.940727000008337,Male,25,36,Mental,Demand
33,4,Low,2,1.815,17.940727000008337,Male,25,36,Effort,Demand
33,4,Low,5,1.34,17.940727000008337,Male,25,36,Pleasure,Affective
33,5,High,5,5.159,133.86773390002782,Male,25,278,Performance,Demand
33,5,High,5,1.386,133.86773390002782,Male,25,278,Pleasure,Affective
33,5,High,1,1.293,133.86773390002782,Male,25,278,Frustration,Affective
33,5,High,1,1.252,133.86773390002782,Male,25,278,Mental,Demand
33,5,High,1,1.847,133.86773390002782,Male,25,278,Physical,Demand
33,5,High,1,3.128,133.86773390002782,Male,25,278,Effort,Demand
33,5,High,3,2.317,133.86773390002782,Male,25,278,Temporal,Demand
33,6,Medium,5,7.284,40.06669669999974,Male,25,108,Pleasure,Affective
33,6,Medium,1,0.974,40.06669669999974,Male,25,108,Frustration,Affective
33,6,Medium,1,3.603,40.06669669999974,Male,25,108,Mental,Demand
33,6,Medium,3,1.245,40.06669669999974,Male,25,108,Temporal,Demand
33,6,Medium,3,1.822,40.06669669999974,Male,25,108,Physical,Demand
33,6,Medium,1,1.942,40.06669669999974,Male,25,108,Effort,Demand
33,6,Medium,5,1.359,40.06669669999974,Male,25,108,Performance,Demand
33,7,High,3,19.76,106.1418255000026,Male,25,277,Temporal,Demand
33,7,High,5,1.844,106.1418255000026,Male,25,277,Performance,Demand
33,7,High,5,3.301,106.1418255000026,Male,25,277,Pleasure,Affective
33,7,High,1,2.341,106.1418255000026,Male,25,277,Frustration,Affective
33,7,High,1,1.185,106.1418255000026,Male,25,277,Mental,Demand
33,7,High,2,1.432,106.1418255000026,Male,25,277,Effort,Demand
33,7,High,2,3.122,106.1418255000026,Male,25,277,Physical,Demand
33,8,Medium,1,4.098,44.44899449998047,Male,25,108,Physical,Demand
33,8,Medium,1,1.945,44.44899449998047,Male,25,108,Mental,Demand
33,8,Medium,5,1.046,44.44899449998047,Male,25,108,Performance,Demand
33,8,Medium,1,0.959,44.44899449998047,Male,25,108,Temporal,Demand
33,8,Medium,5,1.12,44.44899449998047,Male,25,108,Pleasure,Affective
33,8,Medium,2,2.234,44.44899449998047,Male,25,108,Effort,Demand
33,8,Medium,1,1.588,44.44899449998047,Male,25,108,Frustration,Affective
33,9,Low,1,2.518,27.420834099990316,Male,25,57,Physical,Demand
33,9,Low,1,1.331,27.420834099990316,Male,25,57,Mental,Demand
33,9,Low,1,1.069,27.420834099990316,Male,25,57,Frustration,Affective
33,9,Low,1,1.986,27.420834099990316,Male,25,57,Effort,Demand
33,9,Low,5,1.305,27.420834099990316,Male,25,57,Performance,Demand
33,9,Low,3,1.204,27.420834099990316,Male,25,57,Temporal,Demand
33,9,Low,5,2.053,27.420834099990316,Male,25,57,Pleasure,Affective
33,10,Medium,1,9.284,50.27832909999415,Male,25,106,Mental,Demand
33,10,Medium,1,2.23,50.27832909999415,Male,25,106,Effort,Demand
33,10,Medium,5,1.104,50.27832909999415,Male,25,106,Pleasure,Affective
33,10,Medium,3,0.9,50.27832909999415,Male,25,106,Temporal,Demand
33,10,Medium,5,1.604,50.27832909999415,Male,25,106,Performance,Demand
33,10,Medium,1,1.136,50.27832909999415,Male,25,106,Physical,Demand
33,10,Medium,1,2.597,50.27832909999415,Male,25,106,Frustration,Affective
33,11,Low,1,3.615,17.29023280000547,Male,25,36,Physical,Demand
33,11,Low,1,1.034,17.29023280000547,Male,25,36,Mental,Demand
33,11,Low,5,2.899,17.29023280000547,Male,25,36,Performance,Demand
33,11,Low,3,1.175,17.29023280000547,Male,25,36,Temporal,Demand
33,11,Low,1,2.778,17.29023280000547,Male,25,36,Effort,Demand
33,11,Low,1,1.097,17.29023280000547,Male,25,36,Frustration,Affective
33,11,Low,5,1.352,17.29023280000547,Male,25,36,Pleasure,Affective
33,12,High,3,3.663,136.11509819998173,Male,25,275,Temporal,Demand
33,12,High,1,3.117,136.11509819998173,Male,25,275,Effort,Demand
33,12,High,5,1.226,136.11509819998173,Male,25,275,Pleasure,Affective
33,12,High,2,1.646,136.11509819998173,Male,25,275,Physical,Demand
33,12,High,1,1.292,136.11509819998173,Male,25,275,Mental,Demand
33,12,High,1,1.196,136.11509819998173,Male,25,275,Frustration,Affective
33,12,High,5,1.746,136.11509819998173,Male,25,275,Performance,Demand
33,13,Medium,1,5.22,55.70967339997878,Male,25,106,Mental,Demand
33,13,Medium,1,1.896,55.70967339997878,Male,25,106,Effort,Demand
33,13,Medium,2,2.557,55.70967339997878,Male,25,106,Temporal,Demand
33,13,Medium,1,1.037,55.70967339997878,Male,25,106,Frustration,Affective
33,13,Medium,4,1.565,55.70967339997878,Male,25,106,Pleasure,Affective
33,13,Medium,1,3.259,55.70967339997878,Male,25,106,Physical,Demand
33,13,Medium,5,1.586,55.70967339997878,Male,25,106,Performance,Demand
33,14,High,1,5.138,145.02776090003317,Male,25,274,Mental,Demand
33,14,High,2,1.363,145.02776090003317,Male,25,274,Temporal,Demand
33,14,High,1,1.651,145.02776090003317,Male,25,274,Effort,Demand
33,14,High,1,2.395,145.02776090003317,Male,25,274,Physical,Demand
33,14,High,1,4.882,145.02776090003317,Male,25,274,Frustration,Affective
33,14,High,5,1.257,145.02776090003317,Male,25,274,Pleasure,Affective
33,14,High,5,1.399,145.02776090003317,Male,25,274,Performance,Demand
33,15,Low,1,2.488,18.090911799983587,Male,25,39,Mental,Demand
33,15,Low,3,1.974,18.090911799983587,Male,25,39,Pleasure,Affective
33,15,Low,5,2.53,18.090911799983587,Male,25,39,Performance,Demand
33,15,Low,2,2.302,18.090911799983587,Male,25,39,Temporal,Demand
33,15,Low,1,1.124,18.090911799983587,Male,25,39,Physical,Demand
33,15,Low,1,2.857,18.090911799983587,Male,25,39,Effort,Demand
33,15,Low,1,1.42,18.090911799983587,Male,25,39,Frustration,Affective
33,16,High,1,3.666,127.20312700001524,Male,25,278,Mental,Demand
33,16,High,5,1.156,127.20312700001524,Male,25,278,Pleasure,Affective
33,16,High,1,1.368,127.20312700001524,Male,25,278,Physical,Demand
33,16,High,5,1.215,127.20312700001524,Male,25,278,Performance,Demand
33,16,High,2,2.706,127.20312700001524,Male,25,278,Temporal,Demand
33,16,High,1,1.156,127.20312700001524,Male,25,278,Frustration,Affective
33,16,High,1,1.929,127.20312700001524,Male,25,278,Effort,Demand
33,17,Low,1,4.291,14.90836419997504,Male,25,39,Effort,Demand
33,17,Low,1,1.718,14.90836419997504,Male,25,39,Frustration,Affective
33,17,Low,5,1.31,14.90836419997504,Male,25,39,Performance,Demand
33,17,Low,1,1.585,14.90836419997504,Male,25,39,Mental,Demand
33,17,Low,5,1.216,14.90836419997504,Male,25,39,Pleasure,Affective
33,17,Low,1,1.44,14.90836419997504,Male,25,39,Physical,Demand
33,17,Low,2,1.271,14.90836419997504,Male,25,39,Temporal,Demand
33,18,Medium,3,4.862,53.410482999985106,Male,25,106,Performance,Demand
33,18,Medium,1,1.217,53.410482999985106,Male,25,106,Effort,Demand
33,18,Medium,2,1.296,53.410482999985106,Male,25,106,Mental,Demand
33,18,Medium,2,1.335,53.410482999985106,Male,25,106,Temporal,Demand
33,18,Medium,1,1,53.410482999985106,Male,25,106,Frustration,Affective
33,18,Medium,4,2.511,53.410482999985106,Male,25,106,Pleasure,Affective
33,18,Medium,1,1.442,53.410482999985106,Male,25,106,Physical,Demand
34,1,Low,5,3.652,16.09209049999481,Male,23,34,Performance,Demand
34,1,Low,2,2.516,16.09209049999481,Male,23,34,Temporal,Demand
34,1,Low,2,2.908,16.09209049999481,Male,23,34,Physical,Demand
34,1,Low,2,4.121,16.09209049999481,Male,23,34,Effort,Demand
34,1,Low,3,1.828,16.09209049999481,Male,23,34,Pleasure,Affective
34,1,Low,1,1.741,16.09209049999481,Male,23,34,Frustration,Affective
34,1,Low,2,3.074,16.09209049999481,Male,23,34,Mental,Demand
34,2,Medium,2,5.965,52.99581519997446,Male,23,102,Frustration,Affective
34,2,Medium,2,4.643,52.99581519997446,Male,23,102,Physical,Demand
34,2,Medium,4,1.818,52.99581519997446,Male,23,102,Performance,Demand
34,2,Medium,2,2.006,52.99581519997446,Male,23,102,Mental,Demand
34,2,Medium,2,2.078,52.99581519997446,Male,23,102,Effort,Demand
34,2,Medium,2,2.26,52.99581519997446,Male,23,102,Temporal,Demand
34,2,Medium,3,3.799,52.99581519997446,Male,23,102,Pleasure,Affective
34,3,High,2,21.855,156.34531730000162,Male,23,304,Frustration,Affective
34,3,High,4,3.205,156.34531730000162,Male,23,304,Performance,Demand
34,3,High,2,1.909,156.34531730000162,Male,23,304,Physical,Demand
34,3,High,2,5.976,156.34531730000162,Male,23,304,Mental,Demand
34,3,High,2,1.676,156.34531730000162,Male,23,304,Pleasure,Affective
34,3,High,2,2.041,156.34531730000162,Male,23,304,Effort,Demand
34,3,High,2,2.766,156.34531730000162,Male,23,304,Temporal,Demand
34,4,Low,2,6.97,21.85807159997057,Male,23,42,Mental,Demand
34,4,Low,2,2.313,21.85807159997057,Male,23,42,Pleasure,Affective
34,4,Low,1,1.76,21.85807159997057,Male,23,42,Frustration,Affective
34,4,Low,2,1.893,21.85807159997057,Male,23,42,Temporal,Demand
34,4,Low,1,2.208,21.85807159997057,Male,23,42,Effort,Demand
34,4,Low,1,1.911,21.85807159997057,Male,23,42,Physical,Demand
34,4,Low,4,3.208,21.85807159997057,Male,23,42,Performance,Demand
34,5,High,3,11.109,166.89350419997936,Male,23,286,Effort,Demand
34,5,High,2,2.126,166.89350419997936,Male,23,286,Temporal,Demand
34,5,High,2,4.043,166.89350419997936,Male,23,286,Physical,Demand
34,5,High,2,2.154,166.89350419997936,Male,23,286,Frustration,Affective
34,5,High,4,2.623,166.89350419997936,Male,23,286,Performance,Demand
34,5,High,1,2.823,166.89350419997936,Male,23,286,Mental,Demand
34,5,High,3,3.463,166.89350419997936,Male,23,286,Pleasure,Affective
34,6,Medium,1,8.613,58.87779150001006,Male,23,111,Mental,Demand
34,6,Medium,2,1.613,58.87779150001006,Male,23,111,Pleasure,Affective
34,6,Medium,1,1.608,58.87779150001006,Male,23,111,Frustration,Affective
34,6,Medium,2,1.503,58.87779150001006,Male,23,111,Effort,Demand
34,6,Medium,3,2.091,58.87779150001006,Male,23,111,Performance,Demand
34,6,Medium,2,1.277,58.87779150001006,Male,23,111,Temporal,Demand
34,6,Medium,1,2.568,58.87779150001006,Male,23,111,Physical,Demand
34,7,High,1,6.23,145.28247539995937,Male,23,275,Frustration,Affective
34,7,High,2,1.71,145.28247539995937,Male,23,275,Physical,Demand
34,7,High,3,1.138,145.28247539995937,Male,23,275,Pleasure,Affective
34,7,High,2,2.855,145.28247539995937,Male,23,275,Effort,Demand
34,7,High,2,1.791,145.28247539995937,Male,23,275,Temporal,Demand
34,7,High,1,1.993,145.28247539995937,Male,23,275,Mental,Demand
34,7,High,4,2.413,145.28247539995937,Male,23,275,Performance,Demand
34,8,Medium,4,19.361,52.57880249997834,Male,23,112,Performance,Demand
34,8,Medium,1,2.422,52.57880249997834,Male,23,112,Physical,Demand
34,8,Medium,2,4.192,52.57880249997834,Male,23,112,Frustration,Affective
34,8,Medium,2,4.49,52.57880249997834,Male,23,112,Effort,Demand
34,8,Medium,1,1.396,52.57880249997834,Male,23,112,Mental,Demand
34,8,Medium,1,1.537,52.57880249997834,Male,23,112,Temporal,Demand
34,8,Medium,3,1.945,52.57880249997834,Male,23,112,Pleasure,Affective
34,9,Low,2,19.263,24.10736789996736,Male,23,47,Temporal,Demand
34,9,Low,3,2.078,24.10736789996736,Male,23,47,Pleasure,Affective
34,9,Low,1,1.541,24.10736789996736,Male,23,47,Mental,Demand
34,9,Low,1,1.609,24.10736789996736,Male,23,47,Frustration,Affective
34,9,Low,3,1.71,24.10736789996736,Male,23,47,Effort,Demand
34,9,Low,4,3.072,24.10736789996736,Male,23,47,Performance,Demand
34,9,Low,1,2.161,24.10736789996736,Male,23,47,Physical,Demand
34,10,Medium,2,13.911,56.29663110000547,Male,23,112,Physical,Demand
34,10,Medium,1,1.515,56.29663110000547,Male,23,112,Mental,Demand
34,10,Medium,1,2.834,56.29663110000547,Male,23,112,Frustration,Affective
34,10,Medium,3,1.323,56.29663110000547,Male,23,112,Pleasure,Affective
34,10,Medium,4,1.817,56.29663110000547,Male,23,112,Performance,Demand
34,10,Medium,1,3.377,56.29663110000547,Male,23,112,Effort,Demand
34,10,Medium,2,1.816,56.29663110000547,Male,23,112,Temporal,Demand
34,11,Low,1,3.55,17.126197099976707,Male,23,41,Mental,Demand
34,11,Low,4,4.833,17.126197099976707,Male,23,41,Performance,Demand
34,11,Low,3,1.477,17.126197099976707,Male,23,41,Pleasure,Affective
34,11,Low,2,1.726,17.126197099976707,Male,23,41,Frustration,Affective
34,11,Low,1,1.449,17.126197099976707,Male,23,41,Physical,Demand
34,11,Low,1,1.12,17.126197099976707,Male,23,41,Temporal,Demand
34,11,Low,3,1.392,17.126197099976707,Male,23,41,Effort,Demand
34,12,High,3,2.906,143.78327800001716,Male,23,276,Effort,Demand
34,12,High,2,2.523,143.78327800001716,Male,23,276,Physical,Demand
34,12,High,2,2.065,143.78327800001716,Male,23,276,Frustration,Affective
34,12,High,1,1.397,143.78327800001716,Male,23,276,Mental,Demand
34,12,High,4,1.919,143.78327800001716,Male,23,276,Performance,Demand
34,12,High,2,4.843,143.78327800001716,Male,23,276,Pleasure,Affective
34,12,High,2,2.99,143.78327800001716,Male,23,276,Temporal,Demand
34,13,Medium,4,3.229,56.66321099997731,Male,23,102,Performance,Demand
34,13,Medium,1,2.64,56.66321099997731,Male,23,102,Temporal,Demand
34,13,Medium,1,3.442,56.66321099997731,Male,23,102,Mental,Demand
34,13,Medium,1,4.215,56.66321099997731,Male,23,102,Effort,Demand
34,13,Medium,1,2.578,56.66321099997731,Male,23,102,Physical,Demand
34,13,Medium,1,1.823,56.66321099997731,Male,23,102,Frustration,Affective
34,13,Medium,3,2.998,56.66321099997731,Male,23,102,Pleasure,Affective
34,14,High,2,4.717,165.6073378000292,Male,23,273,Physical,Demand
34,14,High,4,2.073,165.6073378000292,Male,23,273,Performance,Demand
34,14,High,1,3.519,165.6073378000292,Male,23,273,Effort,Demand
34,14,High,2,1.555,165.6073378000292,Male,23,273,Frustration,Affective
34,14,High,1,2.451,165.6073378000292,Male,23,273,Temporal,Demand
34,14,High,3,2.377,165.6073378000292,Male,23,273,Pleasure,Affective
34,14,High,1,2.107,165.6073378000292,Male,23,273,Mental,Demand
34,15,Low,2,29.211,25.590334600012284,Male,23,38,Mental,Demand
34,15,Low,1,2.324,25.590334600012284,Male,23,38,Temporal,Demand
34,15,Low,1,4.392,25.590334600012284,Male,23,38,Effort,Demand
34,15,Low,3,1.958,25.590334600012284,Male,23,38,Pleasure,Affective
34,15,Low,1,1.369,25.590334600012284,Male,23,38,Frustration,Affective
34,15,Low,1,1.212,25.590334600012284,Male,23,38,Physical,Demand
34,15,Low,3,1.84,25.590334600012284,Male,23,38,Performance,Demand
34,16,High,3,15.711,163.34306169999763,Male,23,277,Pleasure,Affective
34,16,High,1,1.576,163.34306169999763,Male,23,277,Physical,Demand
34,16,High,1,3.045,163.34306169999763,Male,23,277,Temporal,Demand
34,16,High,1,3.025,163.34306169999763,Male,23,277,Mental,Demand
34,16,High,3,2.596,163.34306169999763,Male,23,277,Effort,Demand
34,16,High,3,2.381,163.34306169999763,Male,23,277,Performance,Demand
34,16,High,1,1.204,163.34306169999763,Male,23,277,Frustration,Affective
34,17,Low,1,6.959,20.275483900040857,Male,23,40,Frustration,Affective
34,17,Low,2,2.008,20.275483900040857,Male,23,40,Mental,Demand
34,17,Low,1,1.689,20.275483900040857,Male,23,40,Effort,Demand
34,17,Low,3,1.144,20.275483900040857,Male,23,40,Pleasure,Affective
34,17,Low,1,1.056,20.275483900040857,Male,23,40,Physical,Demand
34,17,Low,1,1.251,20.275483900040857,Male,23,40,Temporal,Demand
34,17,Low,3,1.192,20.275483900040857,Male,23,40,Performance,Demand
34,18,Medium,2,10.963,74.88909839995904,Male,23,107,Mental,Demand
34,18,Medium,1,1.534,74.88909839995904,Male,23,107,Physical,Demand
34,18,Medium,1,2.639,74.88909839995904,Male,23,107,Frustration,Affective
34,18,Medium,2,4.386,74.88909839995904,Male,23,107,Effort,Demand
34,18,Medium,1,1.541,74.88909839995904,Male,23,107,Temporal,Demand
34,18,Medium,3,1.255,74.88909839995904,Male,23,107,Performance,Demand
34,18,Medium,2,1.538,74.88909839995904,Male,23,107,Pleasure,Affective
35,1,Low,5,4.229,24.322217100008857,Female,22,33,Performance,Demand
35,1,Low,5,3.671,24.322217100008857,Female,22,33,Pleasure,Affective
35,1,Low,1,2.465,24.322217100008857,Female,22,33,Effort,Demand
35,1,Low,1,2.239,24.322217100008857,Female,22,33,Mental,Demand
35,1,Low,1,2.02,24.322217100008857,Female,22,33,Physical,Demand
35,1,Low,2,3.458,24.322217100008857,Female,22,33,Temporal,Demand
35,1,Low,1,1.357,24.322217100008857,Female,22,33,Frustration,Affective
35,2,Medium,1,6.46,75.73924719996285,Female,22,104,Effort,Demand
35,2,Medium,1,1.898,75.73924719996285,Female,22,104,Physical,Demand
35,2,Medium,1,1.319,75.73924719996285,Female,22,104,Temporal,Demand
35,2,Medium,1,1.125,75.73924719996285,Female,22,104,Frustration,Affective
35,2,Medium,5,1.839,75.73924719996285,Female,22,104,Pleasure,Affective
35,2,Medium,1,1.453,75.73924719996285,Female,22,104,Mental,Demand
35,2,Medium,5,3.201,75.73924719996285,Female,22,104,Performance,Demand
35,3,High,1,7.056,189.8466240999987,Female,22,278,Physical,Demand
35,3,High,1,1.808,189.8466240999987,Female,22,278,Temporal,Demand
35,3,High,4,2.91,189.8466240999987,Female,22,278,Pleasure,Affective
35,3,High,5,1.581,189.8466240999987,Female,22,278,Performance,Demand
35,3,High,1,1.438,189.8466240999987,Female,22,278,Frustration,Affective
35,3,High,1,2.397,189.8466240999987,Female,22,278,Mental,Demand
35,3,High,2,3.803,189.8466240999987,Female,22,278,Effort,Demand
35,4,Low,1,14.636,32.769790299993474,Female,22,53,Physical,Demand
35,4,Low,1,1.642,32.769790299993474,Female,22,53,Effort,Demand
35,4,Low,3,4.029,32.769790299993474,Female,22,53,Pleasure,Affective
35,4,Low,5,3.227,32.769790299993474,Female,22,53,Performance,Demand
35,4,Low,1,1.127,32.769790299993474,Female,22,53,Mental,Demand
35,4,Low,1,1.58,32.769790299993474,Female,22,53,Temporal,Demand
35,4,Low,1,2.005,32.769790299993474,Female,22,53,Frustration,Affective
35,5,High,3,8.642,197.7432545000338,Female,22,272,Pleasure,Affective
35,5,High,1,1.942,197.7432545000338,Female,22,272,Mental,Demand
35,5,High,2,4.147,197.7432545000338,Female,22,272,Effort,Demand
35,5,High,5,1.757,197.7432545000338,Female,22,272,Performance,Demand
35,5,High,2,2.342,197.7432545000338,Female,22,272,Temporal,Demand
35,5,High,1,2.008,197.7432545000338,Female,22,272,Physical,Demand
35,5,High,1,3.54,197.7432545000338,Female,22,272,Frustration,Affective
35,6,Medium,3,6.076,75.73867859999882,Female,22,102,Pleasure,Affective
35,6,Medium,1,4.733,75.73867859999882,Female,22,102,Mental,Demand
35,6,Medium,1,6.299,75.73867859999882,Female,22,102,Physical,Demand
35,6,Medium,1,4.776,75.73867859999882,Female,22,102,Effort,Demand
35,6,Medium,1,4.711,75.73867859999882,Female,22,102,Frustration,Affective
35,6,Medium,5,6.121,75.73867859999882,Female,22,102,Performance,Demand
35,6,Medium,1,7.615,75.73867859999882,Female,22,102,Temporal,Demand
35,7,High,4,5.714,182.0674828999909,Female,22,275,Temporal,Demand
35,7,High,5,1.939,182.0674828999909,Female,22,275,Performance,Demand
35,7,High,3,2.473,182.0674828999909,Female,22,275,Physical,Demand
35,7,High,1,1.71,182.0674828999909,Female,22,275,Mental,Demand
35,7,High,1,1.459,182.0674828999909,Female,22,275,Frustration,Affective
35,7,High,2,4.49,182.0674828999909,Female,22,275,Pleasure,Affective
35,7,High,2,5.082,182.0674828999909,Female,22,275,Effort,Demand
35,8,Medium,4,4.629,64.55772550002439,Female,22,110,Performance,Demand
35,8,Medium,2,1.785,64.55772550002439,Female,22,110,Physical,Demand
